01/1985,MMO,0
02/1985,MMO,0
03/1985,MMO,0
04/1985,MMO,0
05/1985,MMO,0
06/1985,MMO,0
07/1985,MMO,0
08/1985,MMO,0
09/1985,MMO,0
10/1985,MMO,0
11/1985,MMO,0
12/1985,MMO,0
01/1986,MMO,0
02/1986,MMO,0
03/1986,MMO,0
04/1986,MMO,0
05/1986,MMO,0
06/1986,MMO,0
07/1986,MMO,0
08/1986,MMO,0
09/1986,MMO,0
10/1986,MMO,0
11/1986,MMO,0
12/1986,MMO,0
01/1987,MMO,0
02/1987,MMO,0
03/1987,MMO,0
04/1987,MMO,0
05/1987,MMO,0
06/1987,MMO,0
07/1987,MMO,0
08/1987,MMO,0
09/1987,MMO,0
10/1987,MMO,0
11/1987,MMO,0
12/1987,MMO,0
01/1988,MMO,0
02/1988,MMO,0
03/1988,MMO,0
04/1988,MMO,0
05/1988,MMO,0
06/1988,MMO,0
07/1988,MMO,0
08/1988,MMO,0
09/1988,MMO,0
10/1988,MMO,0
11/1988,MMO,0
12/1988,MMO,0
01/1989,MMO,0
02/1989,MMO,0
03/1989,MMO,0
04/1989,MMO,0
05/1989,MMO,0
06/1989,MMO,0
07/1989,MMO,0
08/1989,MMO,0
09/1989,MMO,0
10/1989,MMO,0
11/1989,MMO,0
12/1989,MMO,0
01/1990,MMO,0
02/1990,MMO,0
03/1990,MMO,0
04/1990,MMO,0
05/1990,MMO,0
06/1990,MMO,0
07/1990,MMO,0
08/1990,MMO,0
09/1990,MMO,0
10/1990,MMO,0
11/1990,MMO,0
12/1990,MMO,0
01/1991,MMO,0
02/1991,MMO,0
03/1991,MMO,0
04/1991,MMO,0
05/1991,MMO,0
06/1991,MMO,0
07/1991,MMO,0
08/1991,MMO,0
09/1991,MMO,0
10/1991,MMO,0
11/1991,MMO,0
12/1991,MMO,0
01/1992,MMO,0
02/1992,MMO,0
03/1992,MMO,0
04/1992,MMO,0
05/1992,MMO,0
06/1992,MMO,0
07/1992,MMO,0
08/1992,MMO,0
09/1992,MMO,0
10/1992,MMO,0
11/1992,MMO,0
12/1992,MMO,0
01/1993,MMO,0
02/1993,MMO,0
03/1993,MMO,0
04/1993,MMO,0
05/1993,MMO,0
06/1993,MMO,0
07/1993,MMO,0
08/1993,MMO,0
09/1993,MMO,0
10/1993,MMO,0
11/1993,MMO,0
12/1993,MMO,0
01/1994,MMO,0
02/1994,MMO,0
03/1994,MMO,0
04/1994,MMO,0
05/1994,MMO,0
06/1994,MMO,0
07/1994,MMO,0
08/1994,MMO,0
09/1994,MMO,0
10/1994,MMO,0
11/1994,MMO,0
12/1994,MMO,0
01/1995,MMO,0
02/1995,MMO,0
03/1995,MMO,0
04/1995,MMO,0
05/1995,MMO,0
06/1995,MMO,0
07/1995,MMO,0
08/1995,MMO,0
09/1995,MMO,0
10/1995,MMO,0
11/1995,MMO,0
12/1995,MMO,0
01/1996,MMO,0
02/1996,MMO,0
03/1996,MMO,0
04/1996,MMO,0
05/1996,MMO,0
06/1996,MMO,0
07/1996,MMO,0
08/1996,MMO,0
09/1996,MMO,0
10/1996,MMO,0
11/1996,MMO,0
12/1996,MMO,0
01/1997,MMO,0
02/1997,MMO,0
03/1997,MMO,0
04/1997,MMO,0
05/1997,MMO,0
06/1997,MMO,0
07/1997,MMO,0
08/1997,MMO,0
09/1997,MMO,1
10/1997,MMO,0
11/1997,MMO,0
12/1997,MMO,0
01/1998,MMO,0
02/1998,MMO,0
03/1998,MMO,0
04/1998,MMO,0
05/1998,MMO,0
06/1998,MMO,0
07/1998,MMO,0
08/1998,MMO,0
09/1998,MMO,0
10/1998,MMO,1
11/1998,MMO,0
12/1998,MMO,0
01/1999,MMO,0
02/1999,MMO,0
03/1999,MMO,1
04/1999,MMO,0
05/1999,MMO,0
06/1999,MMO,0
07/1999,MMO,0
08/1999,MMO,0
09/1999,MMO,0
10/1999,MMO,0
11/1999,MMO,1
12/1999,MMO,0
01/2000,MMO,0
02/2000,MMO,0
03/2000,MMO,1
04/2000,MMO,2
05/2000,MMO,0
06/2000,MMO,1
07/2000,MMO,0
08/2000,MMO,0
09/2000,MMO,0
10/2000,MMO,0
11/2000,MMO,0
12/2000,MMO,2
01/2001,MMO,0
02/2001,MMO,0
03/2001,MMO,1
04/2001,MMO,0
05/2001,MMO,0
06/2001,MMO,1
07/2001,MMO,0
08/2001,MMO,0
09/2001,MMO,0
10/2001,MMO,3
11/2001,MMO,0
12/2001,MMO,2
01/2002,MMO,1
02/2002,MMO,1
03/2002,MMO,1
04/2002,MMO,0
05/2002,MMO,0
06/2002,MMO,0
07/2002,MMO,0
08/2002,MMO,1
09/2002,MMO,1
10/2002,MMO,1
11/2002,MMO,3
12/2002,MMO,3
01/2003,MMO,1
02/2003,MMO,3
03/2003,MMO,1
04/2003,MMO,2
05/2003,MMO,2
06/2003,MMO,2
07/2003,MMO,1
08/2003,MMO,0
09/2003,MMO,3
10/2003,MMO,1
11/2003,MMO,5
12/2003,MMO,2
01/2004,MMO,3
02/2004,MMO,1
03/2004,MMO,0
04/2004,MMO,3
05/2004,MMO,2
06/2004,MMO,1
07/2004,MMO,1
08/2004,MMO,1
09/2004,MMO,5
10/2004,MMO,1
11/2004,MMO,5
12/2004,MMO,2
01/2005,MMO,0
02/2005,MMO,1
03/2005,MMO,2
04/2005,MMO,1
05/2005,MMO,1
06/2005,MMO,1
07/2005,MMO,1
08/2005,MMO,2
09/2005,MMO,2
10/2005,MMO,3
11/2005,MMO,2
12/2005,MMO,3
01/2006,MMO,1
02/2006,MMO,5
03/2006,MMO,1
04/2006,MMO,2
05/2006,MMO,3
06/2006,MMO,2
07/2006,MMO,0
08/2006,MMO,2
09/2006,MMO,7
10/2006,MMO,1
11/2006,MMO,5
12/2006,MMO,4
01/2007,MMO,5
02/2007,MMO,5
03/2007,MMO,1
04/2007,MMO,5
05/2007,MMO,4
06/2007,MMO,3
07/2007,MMO,4
08/2007,MMO,6
09/2007,MMO,4
10/2007,MMO,4
11/2007,MMO,4
12/2007,MMO,6
01/2008,MMO,3
02/2008,MMO,2
03/2008,MMO,3
04/2008,MMO,1
05/2008,MMO,6
06/2008,MMO,3
07/2008,MMO,3
08/2008,MMO,2
09/2008,MMO,8
10/2008,MMO,6
11/2008,MMO,8
12/2008,MMO,7
01/2009,MMO,4
02/2009,MMO,7
03/2009,MMO,7
04/2009,MMO,5
05/2009,MMO,3
06/2009,MMO,8
07/2009,MMO,3
08/2009,MMO,3
09/2009,MMO,8
10/2009,MMO,8
11/2009,MMO,4
12/2009,MMO,23
01/2010,MMO,6
02/2010,MMO,17
03/2010,MMO,9
04/2010,MMO,6
05/2010,MMO,11
06/2010,MMO,12
07/2010,MMO,6
08/2010,MMO,9
09/2010,MMO,8
10/2010,MMO,15
11/2010,MMO,10
12/2010,MMO,26
01/2011,MMO,10
02/2011,MMO,14
03/2011,MMO,12
04/2011,MMO,12
05/2011,MMO,15
06/2011,MMO,11
07/2011,MMO,6
08/2011,MMO,12
09/2011,MMO,9
10/2011,MMO,12
11/2011,MMO,15
12/2011,MMO,17
01/2012,MMO,1
02/2012,MMO,3
03/2012,MMO,10
04/2012,MMO,15
05/2012,MMO,5
06/2012,MMO,2
07/2012,MMO,5
08/2012,MMO,10
09/2012,MMO,12
10/2012,MMO,6
11/2012,MMO,17
12/2012,MMO,15
01/2013,MMO,7
02/2013,MMO,4
03/2013,MMO,6
04/2013,MMO,6
05/2013,MMO,5
06/2013,MMO,4
07/2013,MMO,4
08/2013,MMO,5
09/2013,MMO,2
10/2013,MMO,5
11/2013,MMO,11
12/2013,MMO,18
01/2014,MMO,0
02/2014,MMO,4
03/2014,MMO,4
04/2014,MMO,2
05/2014,MMO,4
06/2014,MMO,5
07/2014,MMO,3
08/2014,MMO,0
09/2014,MMO,0
10/2014,MMO,1
11/2014,MMO,3
12/2014,MMO,8
01/2015,MMO,3
02/2015,MMO,0
03/2015,MMO,0
04/2015,MMO,2
05/2015,MMO,0
06/2015,MMO,1
07/2015,MMO,0
08/2015,MMO,0
09/2015,MMO,4
10/2015,MMO,2
11/2015,MMO,1
12/2015,MMO,1
01/1985,Arcade,1
02/1985,Arcade,0
03/1985,Arcade,0
04/1985,Arcade,0
05/1985,Arcade,0
06/1985,Arcade,1
07/1985,Arcade,1
08/1985,Arcade,0
09/1985,Arcade,2
10/1985,Arcade,1
11/1985,Arcade,0
12/1985,Arcade,14
01/1986,Arcade,0
02/1986,Arcade,0
03/1986,Arcade,0
04/1986,Arcade,0
05/1986,Arcade,0
06/1986,Arcade,2
07/1986,Arcade,0
08/1986,Arcade,1
09/1986,Arcade,5
10/1986,Arcade,1
11/1986,Arcade,2
12/1986,Arcade,12
01/1987,Arcade,0
02/1987,Arcade,0
03/1987,Arcade,0
04/1987,Arcade,0
05/1987,Arcade,0
06/1987,Arcade,0
07/1987,Arcade,2
08/1987,Arcade,2
09/1987,Arcade,0
10/1987,Arcade,0
11/1987,Arcade,1
12/1987,Arcade,23
01/1988,Arcade,0
02/1988,Arcade,1
03/1988,Arcade,0
04/1988,Arcade,3
05/1988,Arcade,0
06/1988,Arcade,1
07/1988,Arcade,1
08/1988,Arcade,0
09/1988,Arcade,2
10/1988,Arcade,1
11/1988,Arcade,2
12/1988,Arcade,24
01/1989,Arcade,0
02/1989,Arcade,1
03/1989,Arcade,1
04/1989,Arcade,3
05/1989,Arcade,2
06/1989,Arcade,1
07/1989,Arcade,2
08/1989,Arcade,0
09/1989,Arcade,0
10/1989,Arcade,3
11/1989,Arcade,1
12/1989,Arcade,36
01/1990,Arcade,2
02/1990,Arcade,1
03/1990,Arcade,0
04/1990,Arcade,3
05/1990,Arcade,2
06/1990,Arcade,2
07/1990,Arcade,4
08/1990,Arcade,2
09/1990,Arcade,4
10/1990,Arcade,0
11/1990,Arcade,5
12/1990,Arcade,48
01/1991,Arcade,1
02/1991,Arcade,2
03/1991,Arcade,0
04/1991,Arcade,3
05/1991,Arcade,1
06/1991,Arcade,3
07/1991,Arcade,3
08/1991,Arcade,3
09/1991,Arcade,2
10/1991,Arcade,5
11/1991,Arcade,9
12/1991,Arcade,34
01/1992,Arcade,4
02/1992,Arcade,3
03/1992,Arcade,2
04/1992,Arcade,1
05/1992,Arcade,0
06/1992,Arcade,2
07/1992,Arcade,5
08/1992,Arcade,1
09/1992,Arcade,3
10/1992,Arcade,6
11/1992,Arcade,3
12/1992,Arcade,50
01/1993,Arcade,1
02/1993,Arcade,4
03/1993,Arcade,2
04/1993,Arcade,3
05/1993,Arcade,3
06/1993,Arcade,10
07/1993,Arcade,4
08/1993,Arcade,2
09/1993,Arcade,0
10/1993,Arcade,6
11/1993,Arcade,6
12/1993,Arcade,47
01/1994,Arcade,2
02/1994,Arcade,4
03/1994,Arcade,3
04/1994,Arcade,6
05/1994,Arcade,1
06/1994,Arcade,6
07/1994,Arcade,2
08/1994,Arcade,8
09/1994,Arcade,5
10/1994,Arcade,3
11/1994,Arcade,11
12/1994,Arcade,43
01/1995,Arcade,2
02/1995,Arcade,2
03/1995,Arcade,4
04/1995,Arcade,3
05/1995,Arcade,3
06/1995,Arcade,4
07/1995,Arcade,1
08/1995,Arcade,1
09/1995,Arcade,4
10/1995,Arcade,4
11/1995,Arcade,5
12/1995,Arcade,47
01/1996,Arcade,0
02/1996,Arcade,1
03/1996,Arcade,4
04/1996,Arcade,1
05/1996,Arcade,0
06/1996,Arcade,1
07/1996,Arcade,1
08/1996,Arcade,2
09/1996,Arcade,4
10/1996,Arcade,6
11/1996,Arcade,6
12/1996,Arcade,51
01/1997,Arcade,3
02/1997,Arcade,1
03/1997,Arcade,2
04/1997,Arcade,0
05/1997,Arcade,0
06/1997,Arcade,3
07/1997,Arcade,4
08/1997,Arcade,3
09/1997,Arcade,3
10/1997,Arcade,6
11/1997,Arcade,3
12/1997,Arcade,52
01/1998,Arcade,2
02/1998,Arcade,0
03/1998,Arcade,2
04/1998,Arcade,1
05/1998,Arcade,3
06/1998,Arcade,0
07/1998,Arcade,3
08/1998,Arcade,6
09/1998,Arcade,2
10/1998,Arcade,6
11/1998,Arcade,7
12/1998,Arcade,28
01/1999,Arcade,1
02/1999,Arcade,2
03/1999,Arcade,6
04/1999,Arcade,2
05/1999,Arcade,5
06/1999,Arcade,2
07/1999,Arcade,2
08/1999,Arcade,7
09/1999,Arcade,4
10/1999,Arcade,9
11/1999,Arcade,7
12/1999,Arcade,21
01/2000,Arcade,4
02/2000,Arcade,3
03/2000,Arcade,6
04/2000,Arcade,3
05/2000,Arcade,3
06/2000,Arcade,9
07/2000,Arcade,4
08/2000,Arcade,7
09/2000,Arcade,12
10/2000,Arcade,12
11/2000,Arcade,12
12/2000,Arcade,56
01/2001,Arcade,4
02/2001,Arcade,8
03/2001,Arcade,13
04/2001,Arcade,2
05/2001,Arcade,12
06/2001,Arcade,11
07/2001,Arcade,10
08/2001,Arcade,10
09/2001,Arcade,14
10/2001,Arcade,19
11/2001,Arcade,21
12/2001,Arcade,57
01/2002,Arcade,6
02/2002,Arcade,13
03/2002,Arcade,14
04/2002,Arcade,17
05/2002,Arcade,8
06/2002,Arcade,8
07/2002,Arcade,13
08/2002,Arcade,13
09/2002,Arcade,15
10/2002,Arcade,15
11/2002,Arcade,27
12/2002,Arcade,44
01/2003,Arcade,8
02/2003,Arcade,9
03/2003,Arcade,17
04/2003,Arcade,11
05/2003,Arcade,8
06/2003,Arcade,13
07/2003,Arcade,14
08/2003,Arcade,13
09/2003,Arcade,19
10/2003,Arcade,23
11/2003,Arcade,34
12/2003,Arcade,53
01/2004,Arcade,5
02/2004,Arcade,4
03/2004,Arcade,7
04/2004,Arcade,20
05/2004,Arcade,11
06/2004,Arcade,17
07/2004,Arcade,5
08/2004,Arcade,16
09/2004,Arcade,11
10/2004,Arcade,22
11/2004,Arcade,33
12/2004,Arcade,36
01/2005,Arcade,9
02/2005,Arcade,10
03/2005,Arcade,21
04/2005,Arcade,8
05/2005,Arcade,13
06/2005,Arcade,8
07/2005,Arcade,12
08/2005,Arcade,9
09/2005,Arcade,22
10/2005,Arcade,25
11/2005,Arcade,36
12/2005,Arcade,41
01/2006,Arcade,9
02/2006,Arcade,19
03/2006,Arcade,22
04/2006,Arcade,13
05/2006,Arcade,16
06/2006,Arcade,16
07/2006,Arcade,17
08/2006,Arcade,20
09/2006,Arcade,25
10/2006,Arcade,24
11/2006,Arcade,42
12/2006,Arcade,45
01/2007,Arcade,16
02/2007,Arcade,17
03/2007,Arcade,27
04/2007,Arcade,7
05/2007,Arcade,17
06/2007,Arcade,16
07/2007,Arcade,21
08/2007,Arcade,19
09/2007,Arcade,24
10/2007,Arcade,40
11/2007,Arcade,45
12/2007,Arcade,41
01/2008,Arcade,12
02/2008,Arcade,18
03/2008,Arcade,22
04/2008,Arcade,17
05/2008,Arcade,18
06/2008,Arcade,16
07/2008,Arcade,23
08/2008,Arcade,13
09/2008,Arcade,22
10/2008,Arcade,33
11/2008,Arcade,39
12/2008,Arcade,40
01/2009,Arcade,14
02/2009,Arcade,29
03/2009,Arcade,28
04/2009,Arcade,23
05/2009,Arcade,25
06/2009,Arcade,27
07/2009,Arcade,17
08/2009,Arcade,29
09/2009,Arcade,43
10/2009,Arcade,46
11/2009,Arcade,49
12/2009,Arcade,48
01/2010,Arcade,29
02/2010,Arcade,32
03/2010,Arcade,41
04/2010,Arcade,30
05/2010,Arcade,25
06/2010,Arcade,47
07/2010,Arcade,36
08/2010,Arcade,35
09/2010,Arcade,38
10/2010,Arcade,42
11/2010,Arcade,75
12/2010,Arcade,48
01/2011,Arcade,26
02/2011,Arcade,29
03/2011,Arcade,43
04/2011,Arcade,32
05/2011,Arcade,34
06/2011,Arcade,27
07/2011,Arcade,17
08/2011,Arcade,25
09/2011,Arcade,34
10/2011,Arcade,31
11/2011,Arcade,41
12/2011,Arcade,24
01/2012,Arcade,12
02/2012,Arcade,36
03/2012,Arcade,46
04/2012,Arcade,25
05/2012,Arcade,31
06/2012,Arcade,25
07/2012,Arcade,24
08/2012,Arcade,30
09/2012,Arcade,38
10/2012,Arcade,56
11/2012,Arcade,53
12/2012,Arcade,38
01/2013,Arcade,41
02/2013,Arcade,15
03/2013,Arcade,30
04/2013,Arcade,32
05/2013,Arcade,24
06/2013,Arcade,27
07/2013,Arcade,27
08/2013,Arcade,25
09/2013,Arcade,47
10/2013,Arcade,41
11/2013,Arcade,41
12/2013,Arcade,29
01/2014,Arcade,26
02/2014,Arcade,44
03/2014,Arcade,35
04/2014,Arcade,43
05/2014,Arcade,39
06/2014,Arcade,23
07/2014,Arcade,27
08/2014,Arcade,14
09/2014,Arcade,13
10/2014,Arcade,14
11/2014,Arcade,20
12/2014,Arcade,13
01/2015,Arcade,9
02/2015,Arcade,4
03/2015,Arcade,9
04/2015,Arcade,6
05/2015,Arcade,64
06/2015,Arcade,22
07/2015,Arcade,12
08/2015,Arcade,65
09/2015,Arcade,55
10/2015,Arcade,37
11/2015,Arcade,43
12/2015,Arcade,50
01/1985,Action,0
02/1985,Action,0
03/1985,Action,0
04/1985,Action,0
05/1985,Action,0
06/1985,Action,0
07/1985,Action,0
08/1985,Action,0
09/1985,Action,0
10/1985,Action,0
11/1985,Action,0
12/1985,Action,3
01/1986,Action,0
02/1986,Action,0
03/1986,Action,0
04/1986,Action,0
05/1986,Action,0
06/1986,Action,0
07/1986,Action,1
08/1986,Action,0
09/1986,Action,0
10/1986,Action,0
11/1986,Action,2
12/1986,Action,1
01/1987,Action,0
02/1987,Action,0
03/1987,Action,0
04/1987,Action,1
05/1987,Action,0
06/1987,Action,0
07/1987,Action,0
08/1987,Action,0
09/1987,Action,0
10/1987,Action,0
11/1987,Action,0
12/1987,Action,1
01/1988,Action,0
02/1988,Action,0
03/1988,Action,0
04/1988,Action,1
05/1988,Action,0
06/1988,Action,0
07/1988,Action,0
08/1988,Action,0
09/1988,Action,0
10/1988,Action,0
11/1988,Action,0
12/1988,Action,2
01/1989,Action,0
02/1989,Action,0
03/1989,Action,0
04/1989,Action,0
05/1989,Action,1
06/1989,Action,0
07/1989,Action,1
08/1989,Action,0
09/1989,Action,0
10/1989,Action,0
11/1989,Action,1
12/1989,Action,6
01/1990,Action,0
02/1990,Action,0
03/1990,Action,0
04/1990,Action,0
05/1990,Action,0
06/1990,Action,0
07/1990,Action,0
08/1990,Action,0
09/1990,Action,1
10/1990,Action,0
11/1990,Action,1
12/1990,Action,3
01/1991,Action,0
02/1991,Action,0
03/1991,Action,0
04/1991,Action,0
05/1991,Action,0
06/1991,Action,0
07/1991,Action,1
08/1991,Action,0
09/1991,Action,1
10/1991,Action,0
11/1991,Action,1
12/1991,Action,10
01/1992,Action,0
02/1992,Action,1
03/1992,Action,0
04/1992,Action,0
05/1992,Action,1
06/1992,Action,0
07/1992,Action,0
08/1992,Action,0
09/1992,Action,1
10/1992,Action,1
11/1992,Action,0
12/1992,Action,5
01/1993,Action,0
02/1993,Action,0
03/1993,Action,1
04/1993,Action,0
05/1993,Action,2
06/1993,Action,4
07/1993,Action,0
08/1993,Action,0
09/1993,Action,0
10/1993,Action,0
11/1993,Action,1
12/1993,Action,14
01/1994,Action,0
02/1994,Action,0
03/1994,Action,0
04/1994,Action,0
05/1994,Action,0
06/1994,Action,0
07/1994,Action,0
08/1994,Action,0
09/1994,Action,2
10/1994,Action,2
11/1994,Action,1
12/1994,Action,14
01/1995,Action,0
02/1995,Action,0
03/1995,Action,0
04/1995,Action,0
05/1995,Action,1
06/1995,Action,1
07/1995,Action,1
08/1995,Action,0
09/1995,Action,1
10/1995,Action,1
11/1995,Action,1
12/1995,Action,10
01/1996,Action,2
02/1996,Action,0
03/1996,Action,0
04/1996,Action,0
05/1996,Action,2
06/1996,Action,0
07/1996,Action,0
08/1996,Action,1
09/1996,Action,2
10/1996,Action,1
11/1996,Action,0
12/1996,Action,15
01/1997,Action,0
02/1997,Action,1
03/1997,Action,3
04/1997,Action,3
05/1997,Action,0
06/1997,Action,2
07/1997,Action,2
08/1997,Action,4
09/1997,Action,3
10/1997,Action,3
11/1997,Action,2
12/1997,Action,24
01/1998,Action,2
02/1998,Action,3
03/1998,Action,1
04/1998,Action,4
05/1998,Action,2
06/1998,Action,1
07/1998,Action,3
08/1998,Action,2
09/1998,Action,3
10/1998,Action,8
11/1998,Action,7
12/1998,Action,12
01/1999,Action,3
02/1999,Action,2
03/1999,Action,2
04/1999,Action,4
05/1999,Action,1
06/1999,Action,2
07/1999,Action,5
08/1999,Action,5
09/1999,Action,7
10/1999,Action,5
11/1999,Action,15
12/1999,Action,15
01/2000,Action,1
02/2000,Action,2
03/2000,Action,4
04/2000,Action,3
05/2000,Action,6
06/2000,Action,6
07/2000,Action,0
08/2000,Action,3
09/2000,Action,6
10/2000,Action,8
11/2000,Action,9
12/2000,Action,20
01/2001,Action,3
02/2001,Action,8
03/2001,Action,6
04/2001,Action,2
05/2001,Action,4
06/2001,Action,5
07/2001,Action,2
08/2001,Action,3
09/2001,Action,6
10/2001,Action,7
11/2001,Action,14
12/2001,Action,14
01/2002,Action,7
02/2002,Action,8
03/2002,Action,14
04/2002,Action,8
05/2002,Action,10
06/2002,Action,10
07/2002,Action,7
08/2002,Action,9
09/2002,Action,10
10/2002,Action,9
11/2002,Action,14
12/2002,Action,17
01/2003,Action,8
02/2003,Action,7
03/2003,Action,14
04/2003,Action,14
05/2003,Action,11
06/2003,Action,10
07/2003,Action,7
08/2003,Action,6
09/2003,Action,12
10/2003,Action,26
11/2003,Action,18
12/2003,Action,20
01/2004,Action,6
02/2004,Action,14
03/2004,Action,16
04/2004,Action,10
05/2004,Action,10
06/2004,Action,19
07/2004,Action,7
08/2004,Action,7
09/2004,Action,8
10/2004,Action,15
11/2004,Action,29
12/2004,Action,14
01/2005,Action,10
02/2005,Action,12
03/2005,Action,23
04/2005,Action,16
05/2005,Action,19
06/2005,Action,13
07/2005,Action,17
08/2005,Action,23
09/2005,Action,33
10/2005,Action,26
11/2005,Action,27
12/2005,Action,39
01/2006,Action,12
02/2006,Action,12
03/2006,Action,36
04/2006,Action,14
05/2006,Action,21
06/2006,Action,19
07/2006,Action,20
08/2006,Action,19
09/2006,Action,26
10/2006,Action,39
11/2006,Action,42
12/2006,Action,35
01/2007,Action,16
02/2007,Action,21
03/2007,Action,38
04/2007,Action,10
05/2007,Action,28
06/2007,Action,20
07/2007,Action,27
08/2007,Action,20
09/2007,Action,26
10/2007,Action,49
11/2007,Action,45
12/2007,Action,29
01/2008,Action,9
02/2008,Action,23
03/2008,Action,21
04/2008,Action,17
05/2008,Action,19
06/2008,Action,27
07/2008,Action,22
08/2008,Action,11
09/2008,Action,25
10/2008,Action,45
11/2008,Action,58
12/2008,Action,20
01/2009,Action,11
02/2009,Action,23
03/2009,Action,18
04/2009,Action,13
05/2009,Action,20
06/2009,Action,17
07/2009,Action,12
08/2009,Action,22
09/2009,Action,25
10/2009,Action,18
11/2009,Action,27
12/2009,Action,28
01/2010,Action,19
02/2010,Action,27
03/2010,Action,27
04/2010,Action,31
05/2010,Action,23
06/2010,Action,28
07/2010,Action,17
